followers,following,follower_following_ratio,public_repos,gh_impact,name_h,Team type
2.0,2.0,1.0,25.0,2.0,-c2oPBm0uTXmebeWfwKglg/IfDQrywsL9d7sGdqZQm0ZQ,human
17.0,6.0,0.16666666666666666,20.0,0.0,-c87QnttzM9CKUl6VEyLTg/tXmZfvR-uoZ-bSsdELLX5A,human
8.0,1.0,6.0,141.0,1.0,-cRWk5MVngnhkoKdHVNasQ/LBU3a_ieEFMp4QD5E-t0zw,human
8.0,1.0,6.0,141.0,1.0,-cRWk5MVngnhkoKdHVNasQ/P40y-7cmNQUYBiG5PZYDlA,human
1.0,2.0,1.0,116.0,1.0,-cVFjTT_Vq1l96adNo5ZsA/L9_VjxrFi0xHG__k7A8-Jw,human
10.0,14.0,3.1,81.0,2.0,-cfiMc5BsrbOmzv1649hhA/FRJF8nksfQhwPMkujf2m3w,human
2.0,1.0,0.0,5.0,0.0,-cgS21Z1uT_-YNfRMjbZnA/A4cDxyMK4BLjx4Os4dCdZA,human
72.0,86.0,5.237020202020202,183.0,8.0,-cnHIbahyDqcSjQiK22T6A/tvnC0Lh3DdMhlwiv1eB8Ng,human
0.0,1.0,0.0,23.0,1.0,-cnYHpOjQHnk9R_9GILjuQ/l5ZoLkS3qhp9LGre03Eyxg,human
6.0,6.0,1.0,57.0,1.0,-cuo-PkkHUXSbXU4rEE3jA/9s8NPFL6Syr_gXGxvhCpxA,human
22.0,65.0,0.9565217391304348,73.0,7.0,-dCNq-EiXpFPBh4RfSzfmA/jMZvM3SpuJcS47aIDX01MA,human
0.0,12.0,0.0,121.0,2.0,-dJNOawHG73oo2Y5ZUOcmQ/DFOcNzRR3-QpWUOjbhpzSA,human
0.0,0.0,0.0,8.0,0.0,-dO0Lk9MT_FxGjjSBXEvoA/-Dk4To44w0W13hAzqZuv6A,human
4.0,7.0,0.42857142857142855,61.0,2.0,-dbKwi1EjFT-JfufmiXfmw/3SHym3qbPjTNC8lBscUM7w,human
2.0,3.0,0.6666666666666666,26.0,1.0,-dscetI-CTMHzlIuGLb0og/M4E-T5_55dBTV64ZNJfLpw,human
15.0,17.0,4.0,70.0,2.0,-duooZHZOtP2GEXOSuYCiQ/kGjuzpTL3EGwGmJMw0IpCQ,human
29.0,29.0,2.0,51.0,3.0,-e58QY88JLSOfuSbmBXFeA/rHxxX8pQfUkA9T-V99PC8A,human
13.0,18.0,1.2461538461538462,147.0,5.0,-eE645K7SDR-NxxYEw0xqw/kW5-hxUNhG4iKNZR3-PqwA,human
12.0,15.0,1.5,83.0,2.0,-es4xevcq2shDP4lqi7OLQ/Dt7UwgUX825E5mzzP9WVHg,human
3.0,1.0,3.0,18.0,0.0,-fl_NvHYjyzHa-Ca8jeQIQ/61lsplYs3FoMDF2VSgiMLA,human
14.0,18.0,3.45,74.0,1.0,-gEMdXb-3DXuP497CmRHVw/75OTjzpBE4u1FmefXcbBvw,human
4.0,5.0,0.8,37.0,0.0,-gU-cqYqdltD_Ln_F3myag/BPIr4-bXRSSv0bh74nzEeQ,human
9.0,10.0,1.8,44.0,0.0,-gU-cqYqdltD_Ln_F3myag/StJKfj-jsTZ4KxmrCeWOKQ,human
8.0,4.0,8.0,54.0,2.0,-gh6ds6t6fHy_GyUR3l6qQ/hU087yaLNi5wRBwYdltECw,human
8.0,251.0,4.020833333333333,104.0,4.0,-gkeTxEEO6UBCB7I4x2Qxw/RFYMTgwisgnrCPRNY-hzSw,human
2.0,19.0,0.05555555555555555,57.0,1.0,-h2K84-_OWDgKSAEg-M_ZA/oZDYAJB0Ef3xLBNJ-k5Ukw,human
4.0,2.0,1.0,17.0,0.0,-h4NoljPXceO-MmY4G1o0w/SIBp_E62YTzvD3Cm9eNTbg,human
7.0,4.0,1.5,41.0,1.0,-hPGh2VqD-d9qFT2Kike6Q/CyU7vkQc0bSb0t0mxfAjzw,human
35.0,34.0,2.0476190476190474,73.0,2.0,-hfr6aTN5Da7Gy2R9nEuSQ/H9cGGdEH4i-OvA6NeNMOxA,human
2.0,22.0,0.6666666666666666,66.0,2.0,-hw5A-Vm0IB6GHoOSv2CgA/zkGV2oCGVr6uDJf-2RlBkg,human
12.0,16.0,4.333333333333333,63.0,2.0,-hx6tHlef_bHMKU_60_SAA/jzjD7kMRyykZ6mPuhItHWw,human
1.0,1.0,1.0,17.0,0.0,-iF3BsEtDt8PvmvPj2zS6Q/WaQ3O0DgRCtn-8ahsPKyPw,human
44.0,29.0,9.5,151.0,6.0,-iLYzknD-kOr8T_TYjDMgQ/HJg5JQuKiXQ7NebbSeEDVQ,human
0.0,0.0,0.0,5.0,0.0,-iXhmFMU_HJSxNFGatYmYQ/aOEJ8PQMpyoV4FzCJ4b45g,human
2.0,3.0,1.0,77.0,1.0,-im1SGRjLcd9HosVtUJauw/C0PqD6XHImwiH_BfoWwVQA,human
0.0,1.0,0.0,25.0,0.0,-itfitolz-7fmArE7NbdjQ/QZ83Qubejg7EsizOAF52MA,human
6.0,14.0,0.375,18.0,0.0,-jB3DIdnkxbNRJl4iBUCfA/9pG5TzO-q0_eyMb7it-gSg,human
0.0,5.0,0.0,23.0,1.0,-jXK49z8QpzjKgtlAQzY7w/vqQE8XcTz5G4HdT4Sl0AgQ,human
110.0,25.0,5.238095238095238,190.0,2.0,-j_fC0iXf7XNdjH92UGgIw/ZayiMwv_Q6JhBcjQF24WMQ,human
53.0,423.0,0.5440192523525856,209.0,12.0,-jaQNdyCHfZ-RHM1kJ9dpw/d3CUh8Y69G7qs2px8KLVqw,human
1.0,0.0,0.0,38.0,0.0,-jbvqP6kJxKyXGV1_bASWg/8l4NX28eqPp2_ZyI04MWdw,human
1.0,6.0,0.25,53.0,1.0,-k13NLImFw7e1UpL8ZN0LQ/yrwkohRz10jkIAgzS0akdQ,human
98.0,19.0,9.181818181818182,32.0,2.0,-k1zdUrlif99_LHVN2Ki2w/oAIWJUhC6dvA1bX_sOM8Rg,human
26.0,26.0,5.84,142.0,3.0,-kJVXYkKIZhg14eVPw6Glw/ELdrs6NROOCS-IBFYLazPA,human
0.0,0.0,0.0,9.0,0.0,-kTfhybHcfj7DCMrK3Hanw/-DE2_LDcqFReARGuAIQx1g,human
15.0,13.0,2.55,34.0,2.0,-kbZBDvEaaEYA2AiSSvq0Q/qKjRSEx-9OspoSuS6l3q4w,human-bot
41.0,79.0,2.35,127.0,7.0,-kkDxuitKhXScuZ2QwVIXA/EoaHn_m6Ba09SyFqMdJS9w,human
44.0,53.0,1.1933333333333334,108.0,2.0,-ldZArq8s9D4Gsm4jyicPQ/rs7kFH9cgkYfDcRJoWpQkA,human
7.0,6.0,1.1666666666666667,39.0,0.0,-ldoQ-sADSkDwZ9fo-yIrQ/39NlxJB-qEsAVC8U9jEjqw,human
3.0,8.0,0.375,17.0,0.0,-ljNNQMsPw9IaPsSrH0CGw/Zs9_WvENL7hzbNyhR02XCg,human
3.0,1.0,3.0,36.0,1.0,-llpINYowUvWEHCilyBTRQ/zvm8s9txQMas4l0sgBaOKg,human
52.0,69.0,3.131089743589744,252.0,4.0,-lmG4FbYk3dGV3jrcWQKbg/xQx0hmo0E4K56Zt3SWlH_w,human
9.0,13.0,1.8,59.0,0.0,-lnfiiwAn-PxAdo3M6l0_A/tSQbRjBQbpDs-dBgwouSww,human
2.0,20.0,2.0,44.0,2.0,-lwSfiOp15cKciZHSiZ-6g/cSSpApf10q2plILR0CRUnw,human
105.0,137.0,1.3200425305688464,199.0,10.0,-ly5Xyh2WNCFbghdohSaRw/urK8qHSm-Mb5YiIIYYzY-g,human
4.0,18.0,0.3333333333333333,56.0,1.0,-lyyWyJb3dWCmRnu2AgW5w/5AlS3e8H0gaO4dcMVs4NRw,human
13.0,10.0,3.833333333333333,153.0,3.0,-lzRwXbb1LapE5blkqcaTQ/Dek0TmCfnm3inhE9X2o9FQ,human
33.0,37.0,1.6476190476190475,38.0,2.0,-lz_-dx-oKFROQg62RWU7g/h5oxiaR342RdSIj8Z6HwRA,human
26.0,18.0,2.4705882352941178,34.0,2.0,-m0TwqNniwMoOImKdwPVWg/7gvkWgNbm_Jd0rPP9_U7OQ,human
75.0,35.0,5.895238095238096,173.0,4.0,-m9ya9ka2XQnLuxs55JE2A/49VEwDhZmHQYriyiDG3eSg,human
0.0,0.0,0.0,6.0,0.0,-mKUmhLbjzQwURruzfWjGg/YRJ8upOXWpkrLqcnju5M7g,human
0.0,0.0,0.0,47.0,1.0,-mProM8t0J3vggh58iXWhw/Yq58pj_uaLTB9gkpEpETSA,human
10.0,14.0,3.333333333333333,104.0,1.0,-mS13wruMGEiu3y-plnVTQ/t37M4j8JIePYboSCEkPauQ,human
10.0,42.0,0.6009615384615384,48.0,4.0,-mXnFjjU762jZwdIpZk9jw/3JLZyULQDcMQe6ZWK3S1Cw,human
3.0,6.0,0.6,21.0,1.0,-mihkKc8h9I7TyX4i36K8A/An5MDjK5F6QURnvSn0--pA,human
2.0,1.0,1.0,18.0,1.0,-mmeB2gC-oBbV2vI-BqhUA/AOHXgKYj1PT6NZYL6aFDbg,human
6.0,7.0,4.0,40.0,0.0,-mo4yr4O___C3IgPiEI94Q/G8PMYjQQTaWuZebw3Th5Ow,human
11.0,5.0,1.6,11.0,1.0,-n2A5lJXQZRt9YuaZybxIQ/sX0RS8vKv8bj1GSZnxZyxA,human
2.0,3.0,0.6666666666666666,42.0,0.0,-nLwvG4kYw2bkBQoWUXWEw/sVZ8k05hldFKVRTYVUYOhA,human
23.0,23.0,1.784313725490196,34.0,1.0,-n_8qRd0yGy48vllMS6aow/deta5WplnRXgHZEnj6E3kw,human
50.0,42.0,3.779220779220779,105.0,2.0,-nxRe49csu86oGE5JG3-Bg/QFXzqcVp97lEXf3O9MCIhg,human
4.0,1.0,4.0,16.0,1.0,-o1x2Tc_MXWxtwfM5d3jDA/5qMBQhKT3H3sJtx7-2NXgw,human
8.0,8.0,2.333333333333333,95.0,3.0,-oELtrG_N2sa1EJ5IB_BRA/2QbxRio7bNSgIayQCGjWrw,human
31.0,80.0,7.366666666666667,398.0,21.0,-olv-ufYZm_oRYEf9GBjpg/-wfz5xht8ud9f7QNpdOYUg,human
2.0,2.0,1.0,20.0,0.0,-pCPibqvC9TsO222SYDNJw/oQLCgmteqK45eOS-txZuaQ,human
15.0,13.0,2.7777777777777777,124.0,0.0,-pIR3e_LPCQz1iR5VKEl-g/XnUlDOgLHsVz0Yh8IpGhmg,human
4.0,6.0,1.0,12.0,0.0,-pyOXcylAP-nEnbswOdpow/H8qPfS5t9BOq3_aOuYgTfw,human
2.0,1.0,0.0,3.0,0.0,-q-YiymVphZ7TJxKC5BCAw/tUk-wkZEdgDUVDuffYtHNw,human
2.0,48.0,0.13333333333333333,194.0,7.0,-qeGht9afwykyvZ7DB-5Gg/Z9PyxL8mLnOUZnF0VMEhMQ,human
28.0,45.0,1.3162393162393162,132.0,5.0,-rOL28iyRAJXFlDzkaKUeQ/LRKHjHXQS-4r-H-2x1CVpw,human
0.0,0.0,0.0,9.0,0.0,-rZEm0QORBZnMck3WIaEuA/JC3-ScGrQVsn-2OkjUuGUg,human
0.0,0.0,0.0,22.0,0.0,-sWmphwUWWQXAQurpknmlw/dWauQPZmD-Z07Di6PSZEeA,human
1.0,2.0,1.0,19.0,2.0,-sj7VoG4Uet9-VbV8n5GgQ/41Rg0S7ZfkR7pV_0CRyisQ,human
6.0,7.0,1.5,34.0,0.0,-swdScT1hXIvHTZaMcviDw/OJFRkK3MwUS_5FkuvDSZwg,human
23.0,2.0,7.5,39.0,1.0,-t6HGWXXOfCjfQXdRmodCw/rYR7juoR-fzojKDFHyMK_w,human
68.0,79.0,4.736585365853658,244.0,7.0,-tBA8SigEnJH_6D2YzUAtQ/Uywo1UEt11v5dfuVHHQKMA,human
1.0,0.0,0.0,5.0,0.0,-tBj5Oyt4UCSKlgZrcouww/QkZ_h10mTCyFYBt1hhc3rg,human
1.0,0.0,0.0,13.0,1.0,-tGtJA8wT1sJ6mRUvCMDFg/NfKpPqBhNfKI4VGhBEzLtQ,human
1.0,2.0,0.0,34.0,1.0,-tNbqiDki9yOH3zsIhh-3Q/ymNo_2FoIiaZeYUYcSdC3Q,human
16.0,87.0,2.3343373493975905,165.0,9.0,-tVHk9HSho7ce-8rFAjs9A/SlU_7Aa9mjT2eu0B0OjWBQ,human
0.0,0.0,0.0,8.0,0.0,-tZ2EdbmNaG-RlgRSPv5ig/mE55WRY3tOQd1K9_P-6aZw,human
34.0,16.0,2.125,55.0,1.0,-tiGAxB9VLbWM_uFwp7Qyg/cSSpApf10q2plILR0CRUnw,human
11.0,18.0,2.2666666666666666,66.0,2.0,-tjBEmDyxQl-AWIjRlSzvg/3tpCs8D8StsS3Kqi2lXNlA,human
5.0,26.0,0.4,114.0,7.0,-tliQcpM4Ej6IyWcFDNtiA/1SUd00253J-NcOiiSpVN3A,human
57.0,100.0,1.1282051282051282,100.0,6.0,-tppKQg3RdYnxQeAgwGY5g/Hq_qGNRkmXFwpZ1CDcOPvw,human
2.0,1.0,1.0,4.0,0.0,-tvhyDt08Az9Es_WO5qnmw/Gw18DJQbWzqcmIkcI2A_UQ,human
1.0,1.0,1.0,17.0,0.0,-tvhyDt08Az9Es_WO5qnmw/Q7ZiHDsghIPFg90aHfkCWA,human
6.0,5.0,2.5,11.0,2.0,-u5t-Y43N9t-DOzP10XsyQ/17QUNOwkjy3gnWktQ7cKlw,human
4.0,12.0,0.8,27.0,2.0,-u9lxWbJxUTgjUJXPeLInQ/26U9mQs7QvZYrmXYYJLLCw,human
0.0,0.0,0.0,3.0,0.0,-uBxuPwDJpxmaMdzPBXHkQ/DFTE-BFjM0xbPZbj0v3fnA,human
0.0,3.0,0.0,9.0,0.0,-uSFRv5_1_voK1zuaaD29w/nPp678xhk2twquxnKTKe2g,human
1.0,4.0,0.5,31.0,1.0,-uqi5kL1NIAJQ-NeEBbJtA/SAx_ChSIshnZQv47zuuSyg,human
1.0,2.0,0.5,13.0,3.0,-uum41aN_m8TXV94Yb-OPA/TYZz4O1JKVWkhuDkxf8GRg,human
21.0,21.0,2.188888888888889,48.0,2.0,-v2cHs-csWq45bONF8GAog/N71ddKfxXpwPaJcYpqaIbw,human
19.0,11.0,1.9,68.0,2.0,-vO0t_FXS1eJZmBpf7v6Wg/7ouB8WYqpy4SmUkV1WK6Sw,human
14.0,9.0,1.5555555555555556,19.0,1.0,-vTPOGkwmFzQcdNXVzGSOw/KWfiOsb0uG9ZoLTU1L6qng,human
0.0,0.0,0.0,20.0,0.0,-vwBZ-f_wYNvpDOiKYZwAQ/EpMIBXIZqRKcKhUUEgiQwQ,human
11.0,50.0,0.5238095238095238,149.0,6.0,-wEZ701igbu3_qALzO9xHA/DC0sPcFtroSxnPVvRiDnAg,human
18.0,8.0,7.6,131.0,2.0,-wM-aAF6sJJh0TkMipZSKw/9RlCTefGRCTYwDZWKHjfGQ,human
11.0,319.0,0.07414965986394556,237.0,8.0,-wOFix0iRRZFKbaBy0bzFw/JSdvDkZuq4--9eDrPvY0GA,human
0.0,0.0,0.0,12.0,1.0,-w_WRZj6FiS2pPrtH82QnQ/ZSEx8k_GgAyqpotMKsS8Vg,human
3.0,1.0,3.0,23.0,1.0,-wnpdiSsTGH77OLEpXXL1A/xarLFIE_ZYuP1VIYz-jHeQ,human
0.0,0.0,0.0,15.0,0.0,-wsEbxGBNWXmkjfdaYxbYQ/ynObw50FUiSJdvGBL0NWqw,human
2.0,3.0,0.0,13.0,0.0,-xK5gyeje34hWAAp9IX6Yg/CLnjTvjqn09PjPesyvgLTQ,human
45.0,131.0,0.32061068702290074,127.0,5.0,-xXU2QTf6vCTFl4XNJPj2g/IqMNMSMm2ZmgW0ZrrAQs-A,human
68.0,48.0,1.4782608695652173,61.0,1.0,-xeIpl4OlPGPnDhh2iQHTA/8_6zucwO-C4sw_Kpsq6LqA,human
0.0,13.0,0.0,45.0,1.0,-xjBLwdZrHuipSs8fGjkwQ/uf9LBbRSUTi3xpXtVFFJ2g,human
5.0,3.0,0.0,14.0,0.0,-xwQRZySiJ6HgHqWrfxkfw/Jn85vGs_pvRaRJ7TSMdIDg,human
0.0,0.0,0.0,7.0,0.0,-yMTAyQ0jRz0_d3AJYNWlQ/n2xsgEr6DflGqK37RurKxg,human
7.0,8.0,1.1666666666666667,28.0,4.0,-ys0CCjTucM0YXYugoxQww/Rlc-VdIHehKOo_VYJpyV4w,human
128.0,59.0,12.896650326797385,521.0,8.0,-yyx4BTYnVTnuEoKdpqeUQ/ddQVvxHwiEXF8rebjbS3YQ,human
2.0,15.0,0.06666666666666668,32.0,5.0,-znwnobwoxRz8Jfcrw8CFg/YUHv5r-urdNZ1mPvVKuKmA,human
0.0,3.0,0.0,16.0,3.0,0-1o9zFbfnK42IayJ4_Kww/2pwpTi6eWq-f4uilyVCxeQ,human
21.0,7.0,6.0,85.0,1.0,0-5Ff4ocaWM9U45WkvW7Xg/N1gCK0dmjI6xUxsO5k8Pnw,human
2.0,0.0,0.0,9.0,1.0,0-wU8vqYBgZjuuNJzd6Glg/nqXOToCMIqAg0W8tA3zWcQ,human
3.0,18.0,0.2727272727272727,34.0,2.0,00jW5-4K7tUh-eujbrP7mQ/IlHe6aF5r9vvfN04-He1cQ,human
9.0,4.0,2.25,30.0,0.0,01az9JPaL6CiQCQpb_gZ7g/u0vEUEDoFyZq9u9Sv6EARQ,human
0.0,4.0,0.0,8.0,1.0,01bGlqEBfmD1EJcURe84TA/9J3OlGUfDOUmJp_kVGutCg,human
9.0,12.0,4.0,21.0,0.0,01eI-NCueHd4ctCSeND31A/psFvoM7PJD3jCsd2ZTqiOg,human
1.0,6.0,1.0,24.0,1.0,01wiSNV9mrG_sgbJ5LaVkw/MIotVeIb2RYGQTiXuqYWpA,human
10.0,8.0,2.666666666666667,23.0,1.0,02uo8c9FXyjvHxrTaVMRcg/bM4LgVjQ12s0l_tMsfXpwQ,human
4.0,9.0,1.3333333333333333,57.0,3.0,03Flitjff52CNRmgjHMKfw/aZSUCVU5hy664LCxvVLZfA,human
15.0,7.0,4.166666666666667,30.0,3.0,03IaDcDDEOG07HrtcBtK-A/h6S8a5TmJ5QnZMBsXgD5Ew,human
1.0,19.0,0.0625,98.0,1.0,03TJA8ZfvyLStuBVaaaPfA/bxjxi4_oS_ordzWxcLR39A,human
1.0,19.0,0.0625,98.0,1.0,03TJA8ZfvyLStuBVaaaPfA/tUGmuOKuZRC_t10oZnBQ9Q,human
8.0,12.0,1.5,27.0,1.0,04HynhnuwNSDkxD4hXyO7g/pLK7ToBiDn28ryyBQVNqEQ,human
60.0,94.0,0.6818181818181818,63.0,4.0,04N9Szs2Zt_84JB07iR74w/0MF4XlBKy9V11H-aFUqSIg,human
60.0,88.0,0.6818181818181818,52.0,3.0,04N9Szs2Zt_84JB07iR74w/Mut6PAQPabc0HaIoUQk52A,human
6.0,4.0,1.5,14.0,1.0,04S-H7tTFKN6bFM-Hh5ixw/yc8JgFOcKDsxcdfn2qJ9XQ,human
0.0,1.0,0.0,10.0,0.0,04goDwINOVii3IKu5SkgfQ/TUD8DzZE8EHteG811Vts8w,human
2.0,0.0,0.0,38.0,2.0,04rkNIX2pvTCxeic9JaxOw/0_5s3nRizWCpQjdHIBpHAw,human
2.0,1.0,1.0,7.0,0.0,05AM4HNRRgcRCs5PvYGgug/M2b9MJk0ihMYkwFz-JYTUA,human
2.0,100.0,0.040884438881935756,112.0,4.0,05CtW4OlNx8ZQEHqdg4D0A/qBJZzvjpWcYk3x1Fbl0ylw,human-bot
156.0,128.0,2.989669421487603,133.0,4.0,05XQJa5D-1iTVnyMK3bVmA/mdeaWKoD87XGcjZcVW4PGA,human
3.0,5.0,1.3333333333333333,4.0,1.0,0682wSLVx_syE3w5Llq06g/EixLuWYJqEZOLivW05AXQg,human
8.0,118.0,0.06896551724137931,78.0,12.0,06KzyRpVz8Rdr3cjpplqKg/JWel7JcF63rCyYQDPgYYnQ,human
4.0,1.0,0.0,14.0,0.0,078BobgRs-Qx2Thdc0BtbA/ivwfJ2DPwtY7jw6d2xtvOQ,human
76.0,187.0,1.8011796733212342,417.0,6.0,07DQqtEfCi0mdTaqGKLGiw/3H8F7DLlK0mFlh5yk1edfw,human
31.0,73.0,1.367608286252354,132.0,5.0,07wdxcT_9iknl0EGMCfKtA/Yv2eNeR6iw-XOp30FOM-yA,human
116.0,1171.0,1.3798959608323136,908.0,30.0,07yXTyIXVBsTETdjML3f7g/sNonVSCRjiPdYV4qdHUo8Q,human
0.0,0.0,0.0,17.0,0.0,08GMAgzNr58sA9AocYjvoA/S-F9GEtUwhEdyzGJIZCbgw,human
47.0,142.0,0.4984276729559748,52.0,4.0,08HOrObAGP1qWnMehIl2Wg/GaJ35usfWtA1QZ-Lk2p_Kg,human
3.0,12.0,0.75,113.0,3.0,08Jgh9npprwvXAfjAlznyQ/ZRDdsNIgQ61UPPkHk_oJfw,human
12.0,38.0,1.141304347826087,100.0,1.0,08QqgfUt4yXSybJMO8aIGQ/ad222T7Fls6-kEosmaAKAA,human
5.0,7.0,1.3333333333333333,27.0,2.0,08a7WcedmCJ2520aEIjB3w/2mOxhBlin-4PkxLYA9GXLg,human
5.0,7.0,4.0,58.0,2.0,09XagsP8S4B6bhFnRXQ7Dw/rG9bgDDFHnrOqSrE1OknLg,human
28.0,21.0,2.683333333333333,60.0,4.0,09fe1Ri-CTcdmFHhb9T8pA/FeyQcEiDQ3O4eewn2dJuZA,human
28.0,21.0,2.683333333333333,60.0,4.0,09fe1Ri-CTcdmFHhb9T8pA/JWel7JcF63rCyYQDPgYYnQ,human
7.0,4.0,1.3333333333333333,7.0,1.0,09ln3_D1QW4Hxaj5itUC9w/cFKde__tDz_oZRBNCCqOYg,human
28.0,16.0,5.155555555555555,71.0,1.0,0AEyA4tSY8ezlCbcflCw9w/PXLDWOlre2c_CH4ZajRNDQ,human
2.0,2.0,0.5,51.0,0.0,0AF8assbEcHPgQjJwc0tTQ/WK1hbo5AJsS6eWnW_dZcFg,human
8.0,1.0,8.0,30.0,1.0,0AHMBLEL_3b2wtH4Em8B4w/dimhTlQ-PHasx-UuikrXPQ,human
1.0,1.0,1.0,31.0,1.0,0AMqUZokbBucDD0q25XsBg/uQP5JkmfiUD4Rkci5v1xDg,human
8.0,8.0,2.0,43.0,0.0,0APwgxTq2ht8VMMHL6xutQ/fLeqRPONIqNrKv83yCms1g,human
2.0,4.0,0.0,30.0,1.0,0BId2XBujxQeB81sAKFnfw/5qwGQQ8q5UcYu9A0hBiL1A,human
0.0,0.0,0.0,39.0,1.0,0BNOBl82lLtUMPYSdu_g4A/XDZPN1YYobT5MrdEetQLdQ,human
1.0,3.0,0.3333333333333333,12.0,0.0,0BQcRbp4RjHDisdf3xStFw/JcjUynHf7XG9VwVwpAcrzw,human
1.0,3.0,0.3333333333333333,12.0,0.0,0BQcRbp4RjHDisdf3xStFw/oj9DlSkxF2LeV0YasGplDw,human
0.0,0.0,0.0,27.0,0.0,0BiSQyYf457uOpFsqwSabQ/-Ec1JvqyeAiwvjotKYcK8Q,human
1.0,2.0,1.0,22.0,0.0,0Brx0SJ6J9gqYn53MZOTUg/QkUL_zHcECLirMEBccDl2A,human
11.0,103.0,0.644345238095238,169.0,4.0,0BtB0xHccNFSJpCITe2UPg/aTocB97iW8l3vdobXm4n3g,human-bot
90.0,359.0,0.9137050196254051,321.0,12.0,0BtB0xHccNFSJpCITe2UPg/zFYWfye6ZTCj9vdbMR_pgg,human
6.0,6.0,2.0,29.0,1.0,0C791n17Yv22M-81tXngpw/7y_qZjlKB47ZP5xHNqX69w,human
20.0,15.0,5.0,45.0,3.0,0CMFmvFEKKWJTZRP3Rq8hw/bJXltpW7qGDDsCz0omIK7g,human
21.0,17.0,1.2352941176470589,72.0,3.0,0CQvEbshNmGtMHUaTeLOEw/hNjWuNV8iZf77C3jZ6-mtQ,human
1.0,5.0,0.0,28.0,1.0,0CRdVwDhB-VQbB20UfuQiQ/TRLW3eTtr_alJDRK4bcJmA,human
6.0,12.0,1.1111111111111112,38.0,1.0,0CaENdfWtzwPo5z0fXW19Q/1IY-ffwFGVN3ryCenvKgCw,human
40.0,25.0,3.142857142857143,105.0,5.0,0DfxCIyeY9cjkEhzJJaayg/0DfxCIyeY9cjkEhzJJaayg,human
19.0,17.0,1.8076923076923077,51.0,4.0,0DuHjjMYGy1ChfnVVrtWpA/woPN4YfDd8GX_RcYRQcGbg,human
15.0,17.0,3.3666666666666663,170.0,4.0,0DuN0q9scr4LgRKe1fbx9A/RmNNTx3Nv-9roHJyouWiJg,human
0.0,0.0,0.0,2.0,0.0,0DyRLCHm4uC1SgAclHqf4Q/IC1ne1v44rr43aewoSAyGg,human
31.0,40.0,1.34375,36.0,2.0,0EQTGWcqdqCbY5mIbQaX6g/SN10OfNyHCcmCB58cTJ-MQ,human
3.0,3.0,1.0,11.0,0.0,0EcBWe4XYXAg7ij6tjLTfQ/Mxd1tHVMNg0bhPT3G0bv2A,human
70.0,389.0,5.6829366084240736,243.0,9.0,0Egp5ESCpwUYyTRFf08dyA/isrcGsAfZ0xyyzHiN79ojA,human
0.0,1.0,0.0,9.0,0.0,0ExdDsD_lLDDUlAHJ_n9GA/XNaBB3pECwBIKLtRFs3oUA,human
3.0,3.0,1.5,19.0,1.0,0F62UVQKMiDxP-aBTioPtA/uiqiteP-vel3IhkAt0ZwKQ,human
2.0,2.0,2.0,4.0,0.0,0Fd5IpGAHFHWO_3OvcEiVA/N_NGGbqSF2iFSyThv1cE7g,human
9.0,4.0,9.0,24.0,2.0,0GFZOxCJuOBeAl-IETlLnQ/DWmSBcnc87WeFtE-_DtlYg,human
3.0,7.0,0.6,68.0,2.0,0Gg7ORD1SRgr6pMzz24iTQ/NOCcxpznP91KfItSgfBDLg,human
1.0,1.0,1.0,34.0,1.0,0Ggy3Fb6GK0qQAOoJYCvuw/pvgYjsdKH-H-jJq4KyiKNA,human
7.0,4.0,2.666666666666667,12.0,1.0,0GpxUcSIXPbfhsl4EfDtdw/CYIy3NPPsVvmRe0yswldcw,human
10.0,15.0,2.0384615384615383,26.0,2.0,0GutgVZz_qbLzGH86ObDAQ/8Pi5-mrSv8GHjLozLSra1w,human
6.0,14.0,1.6666666666666665,100.0,2.0,0GxtlXlvs40H-VDiZ1N1jA/0iJYb4IVo7BRBTwxA3ujrg,human
11.0,17.0,1.075757575757576,49.0,2.0,0HOAb6w4zvxYBB85pF5KMA/FIp9IXNstxfmU5DYq1COXQ,human
9.0,6.0,1.3333333333333333,52.0,1.0,0HQ7v_3f97L7fB4EscRu7g/gMBlINqNV5OLGrYF7rEgmw,human
10.0,3.0,3.333333333333333,46.0,1.0,0HnFQTOSGf-gasY8UBmMYw/QsJgkHKigQtiDFGoqcO7-g,human
1.0,1.0,1.0,18.0,0.0,0Hrvdh7TZQN8NfP2o2iJVQ/2g-yrIktqrSBD7eBJyFzwQ,human
3.0,9.0,0.7,105.0,2.0,0HtAvLWkCUgpI4THnCCZsg/xo6b2kefofuYaW3SMj4g9Q,human
2.0,1.0,2.0,17.0,1.0,0I3W79NqFS6cY1ometfioQ/i0Jas8TN4sxV-KyA2wAyeQ,human
1.0,2.0,0.5,10.0,0.0,0IDawfhyEVS7h-5vNwQUPA/KxTs3-GOJFAk45oUW-EKlQ,human
5.0,4.0,1.0,12.0,0.0,0ILNDD6vAa3UA3jCOpT3GQ/U7NxD_LVoDhhLqLhTf6VOw,human
46.0,32.0,2.2337662337662336,121.0,5.0,0IM9Mq_0AnsBLsFMwhnEGQ/nfqXqRJRh8iNctNMMpbegg,human
217.0,283.0,1.7230949197860963,187.0,5.0,0ImlJSgwoMiXJsRtOgg-5g/futmYyLbhULlevv2IKnvyg,human
